#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|EventType
8663041|2016-10-26T17:10:36.150000|42.8788|13.1272|9.3|BULLETIN-INGV||||ML|4.5|--|3 km SW Castelsantangelo sul Nera (MC)|earthquake
8669361|2016-10-26T19:18:05.910000|42.902|13.1277|9.2|BULLETIN-INGV||||ML|4.5|--|2 km W Castelsantangelo sul Nera (MC)|earthquake
8669321|2016-10-26T19:18:07.420000|42.9048|13.0902|9.6|BULLETIN-INGV||||Mw|5.9|--|3 km S Visso (MC)|earthquake
8676191|2016-10-26T21:42:01.940000|42.864|13.1223|9.9|BULLETIN-INGV||||Mw|4.5|--|4 km SW Castelsantangelo sul Nera (MC)|earthquake
8692821|2016-10-27T03:19:27.130000|42.8427|13.1427|9.2|BULLETIN-INGV||||Mw|4.0|--|6 km S Castelsantangelo sul Nera (MC)|earthquake
8694191|2016-10-27T03:50:24.070000|42.9847|13.1205|8.7|BULLETIN-INGV||||Mw|4.1|--|5 km NW Ussita (MC)|earthquake
8706291|2016-10-27T08:21:45.610000|42.8747|13.099|9.4|BULLETIN-INGV||||Mw|4.3|--|5 km E Preci (PG)|earthquake
8728691|2016-10-27T17:22:22.930000|42.8398|13.0983|9.1|BULLETIN-INGV||||Mw|4.2|--|5 km N Norcia (PG)|earthquake
8788671|2016-10-28T20:02:43.150000|39.2672|13.5468|481.4|BULLETIN-INGV||||ML|5.8|--|Tirreno Meridionale (MARE)|earthquake
8823191|2016-10-29T11:58:04.730000|39.9507|15.8397|275.5|BULLETIN-INGV||||ML|4.1|--|3 km NE Aieta (CS)|earthquake
8831921|2016-10-29T16:24:33.170000|42.8113|13.0947|10.9|BULLETIN-INGV||||Mw|4.1|--|2 km N Norcia (PG)|earthquake
8863681|2016-10-30T06:40:17.320000|42.8303|13.1092|10.0|BULLETIN-INGV||||Mw|6.5|--|4 km NE Norcia (PG)|earthquake
8863791|2016-10-30T06:41:16.980000|42.7743|13.1342|9.4|BULLETIN-INGV||||ML|4.3|--|4 km SE Norcia (PG)|earthquake
8863851|2016-10-30T06:43:08.810000|42.7668|13.1383|9.7|BULLETIN-INGV||||ML|4.0|--|5 km SE Norcia (PG)|earthquake
8863891|2016-10-30T06:44:30.680000|42.8623|13.0793|6.7|BULLETIN-INGV||||ML|4.4|--|4 km SE Preci (PG)|earthquake
8864271|2016-10-30T06:55:54.160000|42.7513|13.2273|10.7|BULLETIN-INGV||||ML|4.1|--|6 km W Arquata del Tronto (AP)|earthquake
8864261|2016-10-30T06:56:05.760000|42.7997|13.1095|10.3|BULLETIN-INGV||||ML|4.2|--|1 km E Norcia (PG)|earthquake
8864691|2016-10-30T07:01:32.630000|42.7777|13.2213|8.2|BULLETIN-INGV||||ML|4.0|--|6 km W Arquata del Tronto (AP)|earthquake
8864881|2016-10-30T07:05:56.270000|42.7937|13.1568|8.3|BULLETIN-INGV||||ML|4.0|--|5 km E Norcia (PG)|earthquake
8864991|2016-10-30T07:07:53.690000|42.7163|13.1902|10.2|BULLETIN-INGV||||ML|4.1|--|5 km W Accumoli (RI)|earthquake
8865061|2016-10-30T07:08:35.440000|42.7133|13.1412|9.7|BULLETIN-INGV||||ML|4.2|--|9 km W Accumoli (RI)|earthquake
8865281|2016-10-30T07:13:05.200000|42.6943|13.2248|10.5|BULLETIN-INGV||||ML|4.2|--|2 km W Accumoli (RI)|earthquake
8866521|2016-10-30T07:34:47.900000|42.9273|13.1328|9.5|BULLETIN-INGV||||ML|4.0|--|2 km S Ussita (MC)|earthquake
8866681|2016-10-30T07:38:59.030000|42.6822|13.1567|10.7|BULLETIN-INGV||||ML|4.0|--|7 km N Cittareale (RI)|earthquake
8870011|2016-10-30T08:35:58.560000|42.8367|13.0788|10.3|BULLETIN-INGV||||Mw|4.3|--|5 km N Norcia (PG)|earthquake
8872951|2016-10-30T09:27:07.440000|35.1467|16.2073|41.0|BULLETIN-INGV||||ML|4.4|--|Malta [Sea]|earthquake
8879831|2016-10-30T11:21:08.660000|43.0623|13.0662|7.7|BULLETIN-INGV||||Mw|4.0|--|2 km W Pievebovigliana (MC)|earthquake
8881771|2016-10-30T11:58:17.460000|42.8448|13.0565|9.8|BULLETIN-INGV||||Mw|4.0|--|4 km SE Preci (PG)|earthquake
8882341|2016-10-30T12:07:00.210000|42.8418|13.0757|9.7|BULLETIN-INGV||||Mw|4.5|--|5 km SE Preci (PG)|earthquake
8887571|2016-10-30T13:34:54.400000|42.8063|13.1658|9.6|BULLETIN-INGV||||Mw|4.1|--|6 km E Norcia (PG)|earthquake
8904671|2016-10-30T18:21:09.000000|42.7823|13.1503|8.5|BULLETIN-INGV||||Mw|4.0|--|5 km E Norcia (PG)|earthquake
8936321|2016-10-31T03:27:40.300000|42.7612|13.0858|10.6|BULLETIN-INGV||||Mw|4.0|--|4 km S Norcia (PG)|earthquake
8949131|2016-10-31T07:05:44.890000|42.8388|13.1263|9.5|BULLETIN-INGV||||Mw|4.0|--|6 km NE Norcia (PG)|earthquake
9033461|2016-11-01T07:56:40.340000|42.9902|13.1345|8.3|BULLETIN-INGV||||Mw|4.8|--|5 km N Ussita (MC)|earthquake
9068331|2016-11-01T18:03:07.660000|42.8003|13.1567|9.4|BULLETIN-INGV||||ML|4.0|--|5 km E Norcia (PG)|earthquake
9166761|2016-11-03T00:35:01.290000|43.0277|13.0493|8.1|BULLETIN-INGV||||Mw|4.7|--|2 km S Pieve Torina (MC)|earthquake
9759131|2016-11-12T14:43:33.860000|42.7187|13.2057|9.8|BULLETIN-INGV||||Mw|4.1|--|4 km NW Accumoli (RI)|earthquake
9869761|2016-11-14T01:33:43.970000|42.8587|13.1562|10.9|BULLETIN-INGV||||ML|4.1|--|4 km S Castelsantangelo sul Nera (MC)|earthquake
10763951|2016-11-29T16:14:02.690000|42.5293|13.2803|11.1|BULLETIN-INGV||||Mw|4.4|--|2 km W Capitignano (AQ)|earthquake
11282341|2016-12-09T12:56:59.780000|43.425|16.3308|6.8|SURVEY-INGV||||ML|4.5|--|Costa Croata meridionale (CROAZIA)|earthquake
11382811|2016-12-11T12:54:52.970000|42.9048|13.1175|8.5|BULLETIN-INGV||||ML|4.3|--|3 km W Castelsantangelo sul Nera (MC)|earthquake
11916741|2016-12-23T23:39:22.570000|42.4788|18.5358|5.1|SURVEY-INGV||||ML|4.2|--|Costa Montenegro (MONTENEGRO)|earthquake
12695491|2017-01-18T09:25:40.390000|42.545|13.2768|10.0|BULLETIN-INGV||||Mw|5.1|--|3 km NW Capitignano (AQ)|earthquake
12697591|2017-01-18T10:14:09.900000|42.531|13.2838|9.6|BULLETIN-INGV||||Mw|5.5|--|2 km NW Capitignano (AQ)|earthquake
12697641|2017-01-18T10:15:33.400000|42.5277|13.2852|8.8|BULLETIN-INGV||||ML|4.7|--|2 km W Capitignano (AQ)|earthquake
12697681|2017-01-18T10:16:39.600000|42.5375|13.2677|8.2|BULLETIN-INGV||||ML|4.6|--|2 km NE Montereale (AQ)|earthquake
12697991|2017-01-18T10:24:14.200000|42.5808|13.311|8.7|BULLETIN-INGV||||ML|4.0|--|5 km W Campotosto (AQ)|earthquake
12698071|2017-01-18T10:25:23.730000|42.5033|13.277|9.4|BULLETIN-INGV||||Mw|5.4|--|3 km SW Capitignano (AQ)|earthquake
12698591|2017-01-18T10:39:24.700000|42.5332|13.271|10.3|BULLETIN-INGV||||ML|4.1|--|2 km E Montereale (AQ)|earthquake
12700101|2017-01-18T11:07:37.170000|42.6197|13.2557|10.7|BULLETIN-INGV||||Mw|4.1|--|3 km W Amatrice (RI)|earthquake
12707401|2017-01-18T13:33:36.740000|42.4733|13.2747|9.5|BULLETIN-INGV||||Mw|5.0|--|2 km N Barete (AQ)|earthquake
12712641|2017-01-18T15:16:10.420000|42.5998|13.2878|9.0|BULLETIN-INGV||||Mw|4.3|--|3 km S Amatrice (RI)|earthquake
12723601|2017-01-18T19:32:31.890000|42.5808|13.2327|10.9|BULLETIN-INGV||||Mw|4.2|--|6 km N Montereale (AQ)|earthquake
13048761|2017-01-27T17:07:59.047000|40.8006|19.7534|15.4|SURVEY-INGV-A||||mb|4.6|--|Albania|earthquake
13274891|2017-02-03T03:47:55.870000|42.9932|13.0203|7.1|BULLETIN-INGV||||Mw|4.0|--|1 km E Monte Cavallo (MC)|earthquake
13276121|2017-02-03T04:10:05.320000|42.992|13.0173|7.1|BULLETIN-INGV||||Mw|4.2|--|1 km E Monte Cavallo (MC)|earthquake
14014771|2017-03-06T20:12:07.350000|46.9247|8.9118|11.1|BULLETIN-INGV||||ML|4.4|--|Svizzera (SVIZZERA)|earthquake
14134591|2017-03-13T01:31:56.234000|43.7985|16.864|10.1|SURVEY-INGV-A||||mb|4.1|--|Bosnia and Herz. [Land]|earthquake
14662201|2017-04-08T13:53:04.031000|41.7542|19.9353|19.8|SURVEY-INGV-A||||mb|5.1|--|Albania|earthquake
14818711|2017-04-15T23:55:23.850000|36.2197|18.8064|10.0|SURVEY-INGV-A||||mb|4.5|--|Mar Ionio Meridionale (MARE)|earthquake
15023141|2017-04-27T21:16:58.780000|42.9572|13.0458|7.9|BULLETIN-INGV||||Mw|4.0|--|5 km NW Visso (MC)|earthquake
15023211|2017-04-27T21:19:42.650000|42.952|13.0467|7.9|BULLETIN-INGV||||Mw|4.0|--|4 km NW Visso (MC)|earthquake
16137461|2017-07-01T08:10:34.460000|46.4428|7.1328|7.1|BULLETIN-INGV||||ML|4.0|--|Svizzera (SVIZZERA)|earthquake
16415301|2017-07-22T02:13:08.050000|42.567|13.3255|13.3|BULLETIN-INGV||||Mw|4.0|--|4 km W Campotosto (AQ)|earthquake
16678061|2017-08-11T02:38:34.000000|39.2918|15.8505|229.8|BULLETIN-INGV||||Mw|4.3|--|Costa Calabra nord-occidentale (Cosenza)|earthquake
16839561|2017-08-25T17:10:45.340000|35.5687|15.235|8.6|BULLETIN-INGV||||ML|4.0|--|Malta [Sea]|earthquake
17671101|2017-11-19T12:37:44.700000|44.6603|10.0337|22.4|BULLETIN-INGV||||Mw|4.4|--|3 km SE Varano de' Melegari (PR)|earthquake
17769831|2017-12-03T23:34:11.200000|42.6242|13.3252|7.6|BULLETIN-INGV||||Mw|4.0|--|3 km E Amatrice (RI)|earthquake
17979171|2018-01-04T10:46:12.496000|42.619|19.8865|10.1|SURVEY-INGV-A||||mb|5.2|--|Montenegro [Land]|earthquake
18181591|2018-02-03T12:53:11.689000|43.3178|16.853|19.7|SURVEY-INGV-A||||mb|4.8|--|Costa Croata meridionale (CROAZIA)|earthquake
18263671|2018-02-16T11:21:48.520000|39.7797|15.5733|293.6|BULLETIN-INGV||||ML|4.0|--|Costa Calabra nord-occidentale (Cosenza)|earthquake
18379751|2018-03-07T20:15:15.400000|39.325|14.5012|379.0|BULLETIN-INGV||||ML|4.4|--|Tirreno Meridionale (MARE)|earthquake
18387591|2018-03-08T16:42:37.871000|36.9352|10.2568|19.5|SURVEY-INGV-A||||mb|4.7|--|Costa Tunisina (TUNISIA)|earthquake
18596591|2018-04-04T02:19:45.510000|43.0598|13.0312|7.8|BULLETIN-INGV||||Mw|4.0|--|2 km NW Pieve Torina (MC)|earthquake
18656171|2018-04-08T14:37:33.200000|39.1102|19.9592|38.2|SURVEY-INGV||||ML|4.0|--|Costa Greca Ionica (GRECIA)|earthquake
18673351|2018-04-10T03:11:30.760000|43.0687|13.0365|8.1|BULLETIN-INGV||||Mw|4.6|--|2 km SW Muccia (MC)|earthquake
19004961|2018-04-25T09:48:41.280000|41.8785|14.8598|28.7|BULLETIN-INGV||||Mw|4.3|--|3 km SE Montecilfone (CB)|earthquake
19950851|2018-07-04T09:01:08.979000|41.4475|19.563|14.6|SURVEY-INGV-A||||mb|5.1|--|Costa Albanese settentrionale (ALBANIA)|earthquake
20046641|2018-07-14T02:50:55.120000|38.6983|15.7642|56.9|BULLETIN-INGV||||Mw|4.3|--|Costa Calabra sud-occidentale (Catanzaro, Vibo Valentia, Reggio di Calabria)|earthquake
20362671|2018-08-14T21:48:30.980000|41.8877|14.8407|19.2|BULLETIN-INGV||||Mw|4.6|--|2 km S Montecilfone (CB)|earthquake
20375681|2018-08-16T18:19:04.600000|41.8742|14.8648|19.6|BULLETIN-INGV||||Mw|5.1|--|4 km SE Montecilfone (CB)|earthquake
20379371|2018-08-16T20:22:34.510000|41.8728|14.8747|21.6|BULLETIN-INGV||||Mw|4.4|--|4 km SE Montecilfone (CB)|earthquake
20415201|2018-08-19T06:29:05.100000|39.349|13.3662|525.7|BULLETIN-INGV||||ML|4.6|--|Tirreno Meridionale (MARE)|earthquake
20533641|2018-08-30T03:33:05.071000|44.0402|16.5674|9.8|SURVEY-INGV-A||||mb|4.8|--|Bosnia and Herz. [Land]|earthquake
20787491|2018-09-28T05:24:31.320000|38.3852|15.731|11.1|BULLETIN-INGV||||Mw|4.0|--|Costa Calabra sud-occidentale (Catanzaro, Vibo Valentia, Reggio di Calabria)|earthquake
20845861|2018-10-06T00:34:19.790000|37.6088|14.9395|4.5|BULLETIN-INGV||||Mw|4.6|--|2 km S Ragalna (CT)|earthquake
21119351|2018-11-18T12:48:46.400000|44.0513|12.4858|36.8|BULLETIN-INGV||||Mw|4.0|--|3 km E Santarcangelo di Romagna (RN)|earthquake
21266871|2018-12-24T16:50:10.000000|37.716|15.039|2.2|SURVEY-INGV-CT||||ML|4.3|--|6 km W Zafferana Etnea (CT)|earthquake
21268751|2018-12-24T19:26:18.000000|37.688|14.965|2.1|SURVEY-INGV-CT||||ML|4.0|--|7 km NE Ragalna (CT)|earthquake
21285011|2018-12-26T02:19:14.000000|37.644|15.116|-0.3|SURVEY-INGV-CT||||Mw|4.9|--|4 km NE Viagrande (CT)|earthquake
21324301|2019-01-01T18:37:46.960000|41.8777|13.5488|16.5|BULLETIN-INGV||||Mw|4.1|--|3 km W Collelongo (AQ)|earthquake
21355221|2019-01-08T23:50:34.000000|37.795|15.046|2.2|SURVEY-INGV-CT||||ML|4.1|--|10 km NW Milo (CT)|earthquake
21373071|2019-01-14T23:03:57.020000|44.3467|12.2857|20.6|BULLETIN-INGV||||Mw|4.3|--|10 km SE Ravenna (RA)|earthquake
22666191|2019-07-13T09:56:39.254000|37.3008|5.68652|19.5|SURVEY-INGV-A||||mb|5.0|--|Algeria [Sea]|earthquake
22984881|2019-09-01T00:02:39.370000|42.7977|13.1307|10.3|BULLETIN-INGV||||Mw|4.0|--|3 km E Norcia (PG)|earthquake
23050511|2019-09-09T02:57:47.750000|39.3232|15.5903|266.0|BULLETIN-INGV||||ML|4.2|--|Tirreno Meridionale (MARE)|earthquake
23128121|2019-09-21T14:04:25.480000|41.3458|19.4977|17.3|BULLETIN-INGV||||ML|5.4|--|Costa Albanese settentrionale (ALBANIA)|earthquake
23128421|2019-09-21T14:15:54.670000|41.3365|19.501|28.8|BULLETIN-INGV||||ML|5.2|--|Costa Albanese settentrionale (ALBANIA)|earthquake
23131221|2019-09-21T19:55:44.220000|40.3645|15.1498|327.5|BULLETIN-INGV||||ML|4.3|--|3 km NE Cicerale (SA)|earthquake
23231121|2019-10-07T06:11:32.710000|38.8933|16.4492|24.7|BULLETIN-INGV||||Mw|4.0|--|4 km W Caraffa di Catanzaro (CZ)|earthquake
23324541|2019-10-25T04:31:38.020000|39.7002|15.4323|12.1|BULLETIN-INGV||||Mw|4.4|--|Tirreno Meridionale (MARE)|earthquake
23359921|2019-10-31T06:59:00.140000|38.8938|17.5447|27.3|BULLETIN-INGV||||Mw|4.1|--|Mar Ionio Settentrionale (MARE)|earthquake
23414191|2019-11-07T17:35:21.180000|41.7762|13.6043|16.2|BULLETIN-INGV||||Mw|4.4|--|5 km SE Balsorano (AQ)|earthquake
23486871|2019-11-26T01:47:56.260000|41.3613|19.5387|21.8|BULLETIN-INGV||||ML|4.4|--|Costa Albanese settentrionale (ALBANIA)|earthquake
23487611|2019-11-26T02:54:11.280000|41.3998|19.5207|22.1|BULLETIN-INGV||||Mw|6.2|--|Costa Albanese settentrionale (ALBANIA)|earthquake
23492121|2019-11-26T02:59:24.100000|41.4|19.54|10.0|SURVEY-INGV-CSEM||||mb|5.1|--|Costa Albanese settentrionale (ALBANIA)|earthquake
23489371|2019-11-26T03:03:00.300000|41.49|19.53|10.0|SURVEY-INGV-CSEM||||mb|5.3|--|Costa Albanese settentrionale (ALBANIA)|earthquake
23489911|2019-11-26T05:56:21.940000|41.474|19.5082|21.8|BULLETIN-INGV||||ML|4.3|--|Costa Albanese settentrionale (ALBANIA)|earthquake
23490711|2019-11-26T06:08:22.850000|41.5355|19.4663|20.2|BULLETIN-INGV||||ML|5.4|--|Costa Albanese settentrionale (ALBANIA)|earthquake
23491021|2019-11-26T07:27:02.250000|41.5093|19.4613|18.0|BULLETIN-INGV||||ML|4.8|--|Costa Albanese settentrionale (ALBANIA)|earthquake
23492041|2019-11-26T09:19:25.935000|43.1631|17.981|10.4|SURVEY-INGV-A||||mb|5.3|--|Bosnia and Herz. [Land]|earthquake
23492961|2019-11-26T12:14:13.210000|41.4043|19.4698|9.5|BULLETIN-INGV||||ML|4.2|--|Costa Albanese settentrionale (ALBANIA)|earthquake
23493291|2019-11-26T13:05:00.430000|41.5745|19.6755|36.0|BULLETIN-INGV||||ML|4.7|--|Costa Albanese settentrionale (ALBANIA)|earthquake
23494341|2019-11-26T17:06:01.900000|41.4777|19.7798|30.4|BULLETIN-INGV||||ML|4.0|--|Costa Albanese settentrionale (ALBANIA)|earthquake
23494781|2019-11-26T17:19:14.760000|41.5198|19.4773|21.3|BULLETIN-INGV||||ML|4.6|--|Costa Albanese settentrionale (ALBANIA)|earthquake
23501081|2019-11-27T14:45:24.810000|41.5643|19.5197|25.0|BULLETIN-INGV||||ML|5.4|--|Costa Albanese settentrionale (ALBANIA)|earthquake
23506081|2019-11-28T10:52:41.880000|41.4478|19.3925|14.4|BULLETIN-INGV||||ML|4.8|--|Costa Albanese settentrionale (ALBANIA)|earthquake
23509541|2019-11-28T23:00:44.640000|41.367|19.6473|23.2|BULLETIN-INGV||||ML|4.2|--|Costa Albanese settentrionale (ALBANIA)|earthquake
23519511|2019-11-30T20:53:53.120000|41.5075|19.4788|22.7|BULLETIN-INGV||||ML|4.0|--|Costa Albanese settentrionale (ALBANIA)|earthquake
23525901|2019-12-02T08:26:25.640000|41.3837|19.5692|16.6|BULLETIN-INGV||||ML|4.2|--|Costa Albanese settentrionale (ALBANIA)|earthquake
23558121|2019-12-09T03:37:03.940000|44.0047|11.3192|7.3|BULLETIN-INGV||||Mw|4.5|--|5 km N Scarperia e San Piero (FI)|earthquake
23621271|2019-12-19T16:03:13.724000|41.3982|19.5679|10.0|SURVEY-INGV-A||||mb|4.7|--|Costa Albanese settentrionale (ALBANIA)|earthquake
23812111|2020-01-24T07:24:19.850000|36.7488|5.58545|9.8|SURVEY-INGV-A||||mb|5.0|--|Northern Algeria [Land: Algeria]|earthquake
23837301|2020-01-28T20:15:10.766000|41.4738|19.4971|12.9|SURVEY-INGV-A||||mb|5.0|--|Costa Albanese settentrionale (ALBANIA)|earthquake
23997291|2020-02-24T16:02:58.440000|39.3608|16.241|9.1|BULLETIN-INGV||||Mw|4.3|--|4 km W Castiglione Cosentino (CS)|earthquake
24103621|2020-03-15T11:29:01.000000|39.5498|13.6737|499.1|BULLETIN-INGV||||ML|4.4|--|Tirreno Meridionale (MARE)|earthquake
24134961|2020-03-22T05:24:03.905000|45.8517|15.946|10.1|SURVEY-INGV-A||||Mw|5.1|--|Confine Slovenia-Croazia (SLOVENIA, CROAZIA)|earthquake
24136051|2020-03-22T06:01:20.808000|45.8754|15.9717|9.8|SURVEY-INGV-A||||mb|4.9|--|Confine Slovenia-Croazia (SLOVENIA, CROAZIA)|earthquake
24163051|2020-03-26T07:09:28.926000|35.7258|5.66895|19.5|SURVEY-INGV-A||||mb|5.0|--|Northern Algeria [Land: Algeria]|earthquake
24200891|2020-04-03T03:52:04.070000|39.0765|17.2222|21.9|BULLETIN-INGV||||Mw|4.0|--|Costa Ionica Crotonese (Crotone)|earthquake
24272751|2020-04-16T09:42:51.990000|44.6618|9.3967|5.9|BULLETIN-INGV||||Mw|4.0|--|4 km E Cerignale (PC)|earthquake
24415521|2020-05-13T17:03:46.740000|35.21|15.24|10.0|SURVEY-INGV||||mb|4.6|--|Malta [Sea]|earthquake
24787931|2020-07-06T09:24:53.910000|35.9745|16.9092|42.7|BULLETIN-INGV||||ML|4.2|--|Mar Ionio Meridionale (MARE)|earthquake
24994741|2020-08-07T06:15:38.746000|36.4605|6.26221|9.8|SURVEY-INGV-A||||mb|4.8|--|Northern Algeria [Land: Algeria]|earthquake
24997031|2020-08-07T11:13:37.231000|36.6539|6.33691|19.5|SURVEY-INGV-A||||mb|4.7|--|Northern Algeria [Land: Algeria]|earthquake
25307851|2020-09-20T10:59:03.651000|44.2169|15.9387|10.1|SURVEY-INGV-A||||mb|4.5|--|Croatia [Land]|earthquake
25342481|2020-09-23T23:25:10.000000|41.0002|19.8487|26.7|BULLETIN-INGV||||Mw|4.2|--|Albania|earthquake
25350931|2020-09-24T19:21:40.600000|41.007|19.8247|29.1|BULLETIN-INGV||||ML|4.0|--|Albania|earthquake
25389721|2020-09-30T01:01:00.740000|35.6697|14.3783|8.0|BULLETIN-INGV||||ML|4.2|--|Canale di Sicilia meridionale (MARE)|earthquake
25449481|2020-10-07T22:13:05.910000|41.522|19.4677|10.0|BULLETIN-INGV||||ML|4.1|--|Costa Albanese settentrionale (ALBANIA)|earthquake
25597961|2020-11-01T13:15:42.180000|44.3325|15.504|11.7|BULLETIN-INGV||||ML|4.8|--|Costa Croata Settentrionale (CROAZIA)|earthquake
25711191|2020-11-22T03:53:10.231000|36.7506|6.71748|10.4|SURVEY-INGV-A||||mb|5.1|--|Northern Algeria [Land: Algeria]|earthquake
25765961|2020-12-06T07:19:42.610000|41.5583|19.4387|6.1|BULLETIN-INGV||||ML|4.4|--|Costa Albanese settentrionale (ALBANIA)|earthquake
25829601|2020-12-22T20:27:24.290000|36.9315|14.4118|29.5|BULLETIN-INGV||||Mw|4.4|--|11 km W Vittoria (RG)|earthquake
25850901|2020-12-28T05:28:06.750000|45.3965|16.2398|8.8|BULLETIN-INGV||||ML|5.2|--|Croatia [Land]|earthquake
25851471|2020-12-28T06:49:56.060000|45.3725|16.2218|10.6|BULLETIN-INGV||||ML|4.8|--|Croatia [Land]|earthquake
25870121|2020-12-29T11:19:54.080000|45.4033|16.2017|9.1|BULLETIN-INGV||||Mw|6.3|--|Croatia [Land]|earthquake
25870561|2020-12-29T12:34:42.390000|45.3277|16.2167|12.0|BULLETIN-INGV||||ML|4.3|--|Croatia [Land]|earthquake
25872001|2020-12-29T17:57:32.380000|45.4028|16.161|6.3|BULLETIN-INGV||||ML|4.0|--|Croatia [Land]|earthquake
25873821|2020-12-30T05:15:04.290000|45.4157|16.1575|5.7|BULLETIN-INGV||||ML|5.0|--|Croatia [Land]|earthquake
25874141|2020-12-30T05:26:40.390000|45.4038|16.1598|8.2|BULLETIN-INGV||||ML|4.8|--|Croatia [Land]|earthquake
25874781|2020-12-30T08:21:23.160000|45.394|16.1195|6.7|BULLETIN-INGV||||ML|4.2|--|Croatia [Land]|earthquake
25877261|2020-12-31T03:33:46.610000|45.3982|16.1698|9.0|BULLETIN-INGV||||ML|4.0|--|Croatia [Land]|earthquake
25895241|2021-01-04T06:49:54.040000|45.4318|16.2568|10.0|BULLETIN-INGV||||ML|4.3|--|Croatia [Land]|earthquake
25903371|2021-01-06T17:01:43.540000|45.3862|16.2213|16.2|BULLETIN-INGV||||ML|5.2|--|Croatia [Land]|earthquake
25907111|2021-01-07T17:24:19.050000|45.4607|16.3023|10.0|BULLETIN-INGV||||ML|4.0|--|Croatia [Land]|earthquake
25912621|2021-01-09T21:29:10.050000|45.3542|16.3093|8.5|BULLETIN-INGV||||ML|4.7|--|Croatia [Land]|earthquake
25918161|2021-01-12T07:26:32.170000|39.9743|19.9128|9.2|BULLETIN-INGV||||ML|4.1|--|Confine Grecia-Albania (GRECIA, ALBANIA)|earthquake
25929961|2021-01-15T12:01:36.130000|45.4017|16.0243|7.8|BULLETIN-INGV||||ML|4.2|--|Croatia [Land]|earthquake
25950061|2021-01-20T07:30:27.370000|47.5787|14.4683|6.5|BULLETIN-INGV||||ML|4.2|--|Austria (AUSTRIA)|earthquake
26110641|2021-02-18T12:08:41.410000|45.4083|16.1198|10.0|BULLETIN-INGV||||ML|4.1|--|Croatia [Land]|earthquake
26131491|2021-02-24T09:58:29.150000|45.4273|16.2003|10.6|BULLETIN-INGV||||ML|4.4|--|Croatia [Land]|earthquake
26167601|2021-03-03T04:37:14.710000|45.3678|16.0253|9.4|BULLETIN-INGV||||ML|4.1|--|Croatia [Land]|earthquake
26258141|2021-03-18T00:04:09.166000|37.023|5.18115|12.9|SURVEY-INGV-A||||Mwp|6.2|--|Algeria [Sea]|earthquake
26258591|2021-03-18T00:17:06.997000|37.0178|5.24048|10.0|SURVEY-INGV-A||||mb|5.3|--|Algeria [Sea]|earthquake
26321911|2021-03-27T13:47:51.710000|42.6728|16.3293|11.1|BULLETIN-INGV||||Mw|5.2|--|Adriatico Centrale (MARE)|earthquake
26322031|2021-03-27T14:01:00.970000|42.6492|16.2242|12.0|BULLETIN-INGV||||ML|4.1|--|Adriatico Centrale (MARE)|earthquake
26322451|2021-03-27T14:13:35.140000|42.6378|16.2428|11.0|BULLETIN-INGV||||ML|4.0|--|Adriatico Centrale (MARE)|earthquake
26342691|2021-03-30T07:35:39.520000|42.6295|16.347|10.1|BULLETIN-INGV||||Mw|4.1|--|Adriatico Centrale (MARE)|earthquake
26346301|2021-03-30T16:25:00.070000|47.8193|16.2533|8.8|BULLETIN-INGV||||ML|4.3|--|Austria (AUSTRIA)|earthquake
26356381|2021-04-01T06:55:47.580000|42.6358|16.2592|9.7|BULLETIN-INGV||||ML|4.0|--|Adriatico Centrale (MARE)|earthquake
26359881|2021-04-01T14:33:39.301000|36.7682|7.14771|19.7|SURVEY-INGV-A||||mb|5.1|--|Northern Algeria [Land: Algeria]|earthquake
26389491|2021-04-06T08:54:19.570000|45.1562|16.2037|6.2|BULLETIN-INGV||||ML|4.6|--|Croatia [Land]|earthquake
26480191|2021-04-19T22:57:12.530000|47.7187|16.1435|10.0|BULLETIN-INGV||||ML|4.1|--|Austria (AUSTRIA)|earthquake
26886241|2021-06-08T03:59:51.490000|43.6172|16.121|7.2|BULLETIN-INGV||||ML|4.6|--|Costa Croata meridionale (CROAZIA)|earthquake
27256481|2021-06-25T23:18:46.080000|42.4508|18.5873|10.0|BULLETIN-INGV||||ML|4.5|--|Costa Montenegro (MONTENEGRO)|earthquake
27502871|2021-07-11T10:56:21.680000|44.4792|12.8108|32.6|BULLETIN-INGV||||ML|4.0|--|Costa Ravennate (Ravenna)|earthquake
27987311|2021-08-16T23:58:56.390000|45.4213|16.2218|10.0|BULLETIN-INGV||||ML|4.3|--|Croatia [Land]|earthquake
28008581|2021-08-19T05:30:20.170000|38.9775|15.7625|207.3|BULLETIN-INGV||||Mw|4.5|--|Costa Calabra sud-occidentale (Catanzaro, Vibo Valentia, Reggio di Calabria)|earthquake
28137841|2021-08-31T04:14:14.800000|38.1087|13.8962|10.0|BULLETIN-INGV||||ML|4.3|--|Costa Siciliana centro-settentrionale (Palermo)|earthquake
28229391|2021-09-08T11:28:38.780000|44.3028|17.8577|10.0|BULLETIN-INGV||||ML|4.0|--|Bosnia and Herz. [Land]|earthquake
28296821|2021-09-15T02:19:43.640000|42.2827|19.5032|20.4|BULLETIN-INGV||||ML|4.2|--|Albania [Land]|earthquake
